"","group","taxonomy"
"1442","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gryllotalpicola;protaetiae"
"1443","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gryllotalpicola;reticulitermitis"
"1444","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gryllotalpicola;soli"
"1445","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;bifidus"
"1446","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;chungangensis"
"1447","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;faecalis"
"1448","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;hominis"
"1449","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;macacae"
"1450","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;massiliensis"
"1451","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;molinativorax"
"1452","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gulosibacter;sediminis"
"1453","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;daphnes"
"1454","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;flava"
"1455","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;ginsengi"
"1456","aerobic_chemoheterotrophy;chemoheterotrophy;xylanolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;moechotypicola"
"1457","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;oxytropis"
"1458","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Herbiconiux;solani"
"1459","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Homoserinibacter;gongjuensis"
"1460","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Homoserinimonas;aerilata"
"1461","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Huakuichenia;soli"
"1462","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;albus"
"1463","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;antri"
"1464","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;aquilariae"
"1465","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;ginsengisoli"
"1466","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;ginsengiterrae"
"1467","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;ginsenosidimutans"
"1468","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Humibacter;soli"
"1469","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Klugiella;xanthotipulae"
"1470","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Labedella;endophytica"
"1471","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Labedella;gwakjiensis"
"1472","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Labedella;phragmitis"
"1473","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Labedella;populi"
"1474","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Lacisediminihabitans;profunda"
"1475","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;antarctica"
"1476","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;aquatica"
"1477","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;bigeumensis"
"1478","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;kafniensis"
"1479","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;lichenia"
"1480","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;naganoensis"
"1481","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;poae"
"1482","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;psychrotolerans"
"1483","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;rubra"
"1484","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;shinshuensis"
"1485","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;soli"
"1486","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;virtsii"
"1487","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;williamsii"
"1488","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;plant_pathogen","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;xyli"
"1489","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;aerolatus"
"1490","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;albus"
"1491","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;allii"
"1492","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;alluvii"
"1493","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;aridicollis"
"1494","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;celer"
"1495","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;chinensis"
"1496","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;chironomi"
"1497","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;chromiireducens"
"1498","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;chromiiresistens"
"1499","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;chromiisoli"
"1500","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;coleopterorum"
"1501","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;corticis"
"1502","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;denitrificans"
"1503","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;edaphi"
"1504","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;exalbidus"
"1505","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;holotrichiae"
"1506","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;iarius"
"1507","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;insecticola"
"1508","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;japonicus"
"1509","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;komagatae"
"1510","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;luti"
"1511","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;muris"
"1512","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;musarum"
"1513","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;populi"
"1514","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;rhizosphaerae"
"1515","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;ruminantium"
"1516","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;salsicius"
"1517","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;soli"
"1518","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;tardus"
"1519","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;tenebrionis"
"1520","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;triazinivorans"
"1521","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;viscericola"
"1522","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;weissii"
"1523","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter;zeae"
"1524","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Lysinibacter;cavernae"
"1525","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Lysinimonas;soli"
"1526","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Marisediminicola;antarctica"
"1527","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Marisediminicola;senii"
"1528","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;abyssi"
"1529","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aerolatum"
"1530","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;agarici"
"1531","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;album"
"1532","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;algeriense"
"1533","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;algihabitans"
"1534","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;allomyrinae"
"1535","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;amylolyticum"
"1536","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aoyamense"
"1537","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aquimaris"
"1538","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;arabinogalactanolyticum"
"1539","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;arborescens"
"1540","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;arthrosphaerae"
"1541","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;atlanticum"
"1542","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aurantiacum"
"1543","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aureliae"
"1544","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aurugineum"
"1545","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;aurum"
"1546","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;awajiense"
"1547","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;azadirachtae"
"1548","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;barkeri"
"1549","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;binotii"
"1550","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;bovistercoris"
"1551","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;caowuchunii"
"1552","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;chengjingii"
"1553","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;chocolatum"
"1554","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;commune"
"1555","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;cremeum"
"1556","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;croceum"
"1557","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;dauci"
"1558","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;deminutum"
"1559","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;deserti"
"1560","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;dextranolyticum"
"1561","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;diaminobutyricum"
"1562","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;enclense"
"1563","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;endophyticum"
"1564","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;esteraromaticum"
"1565","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;excoecariae"
"1566","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;faecale"
"1567","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;fandaimingii"
"1568","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;festucae"
"1569","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;flavescens"
"1570","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;flavum"
"1571","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;fluvii"
"1572","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;foliorum"
"1573","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;galbinum"
"1574","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;galbum"
"1575","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gallinarum"
"1576","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gilvum"
"1577","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ginsengisoli"
"1578","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ginsengiterrae"
"1579","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gubbeenense"
