ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,"Salt conc."
140752,HSG9,"MCCC 1A06690, KCTC 52589",1,1,"Croceivirga radicis",Croceivirga,radicis,0.4-6.9
,,,,,,,,0.5-9
,,,,,,,,2.3
,,,,,,,,3
140753,"182, 0182","KCTC 42868, MCCC 1H00128",1,1,"Crocinitomix algicola",Crocinitomix,algicola,0.5-10
,,,,,,,,2-3
3814,H13,"DSM 4133, ATCC 23190, NCMB 1418, CIP 108127, NCIMB 1418",1,1,"Crocinitomix catalasitica",Crocinitomix,catalasitica,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
5239,CFS237,"CCUG 55851, DSM 18705, LMG 23823, DES 187, JCM 16467",1,1,"Cronobacter dublinensis",Cronobacter,dublinensis,<7
5237,E825,"CCUG 56035, DSM 18702, LMG 23826, API 76-2121, CDC 1058-77",1,1,"Cronobacter malonaticus",Cronobacter,malonaticus,<7
5242,"83-07-023, E603, LRA 023 07 83","DSM 21870, ATCC 51329, CIP 103581, WDCM 00213, CECT 9143",1,1,"Cronobacter muytjensii",Cronobacter,muytjensii,<7
5238,3032,"DSM 18703, LMG 23827, CCUG 55852",1,1,"Cronobacter turicensis",Cronobacter,turicensis,<7
13288,TS-1980,"DSM 44230, ATCC 51143, IFO 14475, JCM 9111, NBRC 14475, NCIMB 13187, NRRL B-16238, CGMCC 4.1710, CIP 107132, IMSNU 21335, KCTC 9391, VKM Ac-1965",1,1,"Crossiella cryophila",Crossiella,cryophila,0-2
,,,,,,,,10
,,,,,,,,2.5
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
13289,,"DSM 44580, LDDC 22291-98, NRRL B-24104, JCM 12685, CIP 107800, NBRC 101840",1,1,"Crossiella equi",Crossiella,equi,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
7305,SK1,"DSM 22823, JCM 19546, NCCB 100316",1,1,"Cryobacterium arcticum",Cryobacterium,arcticum,0-5
158651,Hh31,"NBRC 107882, CGMCC 1.11213",1,1,"Cryobacterium aureum",Cryobacterium,aureum,0-3.5
24186,Hh8,"DSM 26475, CGMCC 1.11215, NBRC 107879, JCM 18568",1,1,"Cryobacterium flavum",Cryobacterium,flavum,0-3
24187,Hh34,"DSM 28143, CGMCC 1.11211, NBRC 107883",1,1,"Cryobacterium levicorallinum",Cryobacterium,levicorallinum,0-3
7306,Hh15,"DSM 26476, CGMCC 1.11210, NBRC 107880, JCM 18569",1,1,"Cryobacterium luteum",Cryobacterium,luteum,0-3
166224,Hh39,"NBRC 107884, CGMCC 1.11212",1,1,"Cryobacterium melibiosiphilum",Cryobacterium,melibiosiphilum,0-2.5
7301,27-O-b,"DSM 4854, ATCC 43563, IAM 12024, IFO 15735, JCM 1463, NBRC 15735, NCIMB 2068, CCM 3311, CGMCC 1.1912, CGMCC 1.4292, CIP 105227, KCTC 3487, LMG 23845, VKM Ac-2100",1,1,"Cryobacterium psychrophilum",Cryobacterium,psychrophilum,0
,,,,,,,,10
,,,,,,,,2-6
,,,,,,,,8
7302,"0549, 549","DSM 21575, CGMCC 1.5382, JCM 13925, CIP 109566",1,1,"Cryobacterium psychrotolerans",Cryobacterium,psychrotolerans,0-4
,,,,,,,,2
140950,EURKPP3H10,"BCC 77605, NBRC 111482",1,1,"Cryptosporangium eucalypti",Cryptosporangium,eucalypti,0-1
133795,MN08-A0264,"NBRC 105887, VTCC D9-27",1,1,"Cryptosporangium mongoliense",Cryptosporangium,mongoliense,<2
6197,CL-GR60,"DSM 18995, KCCM 90027",1,1,"Cucumibacter marinus",Cucumibacter,marinus,01-03
,,,,,,,,2
140669,2-36,"CCTCC AA 2016026, DSM 103787",1,1,"Cumulibacter manganitolerans",Cumulibacter,manganitolerans,0
,,,,,,,,6
170943,G-1,"CCTCC AB 2019021, KCTC 49258",1,1,"Cumulibacter soli",Cumulibacter,soli,0-10.0
,,,,,,,,1
1997,RK1,"DSM 11853, CCUG 49340, LMG 19474, LMG 18990, ATCC BAA-699, CIP 106792",1,1,"Cupriavidus basilensis",Cupriavidus,basilensis,0-6
,,,,,,,,10
,,,,,,,,8
2042,,"DSM 17293, CCUG 44526, CIP 107177, LMG 19282",1,1,"Cupriavidus campinensis",Cupriavidus,campinensis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2041,4325,"LMG 5886, CCM 4866, DSM 17292, ATCC 700815, CCUG 38401, CIP 105966, JCM 11283, BCRC 17471",1,1,"Cupriavidus gilardii",Cupriavidus,gilardii,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
136810,1263a,"CIP 108726, PNCM 10347, KCTC 22126, CCUG 53908, DSM 19552",1,1,"Cupriavidus laharis",Cupriavidus,laharis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2038,CH34,"DSM 2839, LMG 1195, CIP 107179, CCUG 13724, ATCC 43123",1,1,"Cupriavidus metallidurans",Cupriavidus,metallidurans,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
140833,X1,"KCTC 42909, LMG 29218",1,1,"Cupriavidus nantongensis",Cupriavidus,nantongensis,0-2
2037,Ox1,"CCUG 2086, LMG 2235, LMG 5121, DSM 1105, ATCC 11883, NCIB 8642, JCM 11285, IFO 13593, NBRC 13593, NCIMB 8642, CIP 107389",1,1,"Cupriavidus oxalaticus",Cupriavidus,oxalaticus,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2043,E6793,"DSM 17313, CCM 4867, CCUG 12507, CDC E6793, CIP 105943, LMG 3244, JCM 11286, ATCC 700817, BCRC 17496",1,1,"Cupriavidus pauculus",Cupriavidus,pauculus,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2053,1245,"DSM 19553, CIP 108725, PNCM 10346, CCUG 53907, KCTC 22125",1,1,"Cupriavidus pinatubonensis",Cupriavidus,pinatubonensis,0-10
2045,AU3313,"DSM 17358, CCM 7175, CCUG 46809, CIP 108131, LMG 21510",1,1,"Cupriavidus respiraculi",Cupriavidus,respiraculi,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
2044,R1,"DSM 17343, CCUG 44338, CIP 107717, LMG 19424, CIP 107171",1,1,"Cupriavidus taiwanensis",Cupriavidus,taiwanensis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
7307,Y-3-2,"DSM 20512, ATCC 15831, CCM 2296, IAM 1631, NCIB 11030, JCM 1344, AJ 1472, BCRC 12116, CGMCC 1.1650, CGMCC 1.1903, CIP 102693, HAMBI 2039, IAM 12367, IFO 15078, JCM 20229, KCTC 3491, NBIMCC 1100, NBRC 15078, NCIMB 11030, VKM Ac-2186, VKM B-1206",1,1,"Curtobacterium albidum",Curtobacterium,albidum,5
7308,2Y-10,"DSM 20528, ATCC 15828, CCM 2297, IAM 1614, NCIB 10702, JCM 1345, BCRC 12126, CCUG 12163, CCUG 28999, CGMCC 1.1904, CIP 81.26, IFO 12677, IMET 10359, KCCM 12166, KCTC 9100, LMG 8786, NBRC 12677, NCIMB 10702, NRIC 1859, VKM Ac-2187, VKM B-1207, CCUG 23579",1,1,"Curtobacterium citreum",Curtobacterium,citreum,5
7320,"P 420/07, P420/07","DSM 14013, LMG 19917, JCM 12140, CIP 108224, IAM 15148, NBRC 103064, VKM Ac-2512",1,1,"Curtobacterium herbarum",Curtobacterium,herbarum,0-6
,,,,,,,,10
,,,,,,,,8
7315,2Y-12,"DSM 20542, ATCC 15830, CCM 2298, NCIB 11029, CCUG 23848, IAM 1632, JCM 1480, BCRC 12127, CGMCC 1.1913, CIP 102694, IAM 15150, IAM 1623, IFO 12676, IMET 10360, KCCM 12167, KCTC 3493, LMG 8787, NBRC 12676, NCCB 71046, NCIMB 11029, VKM Ac-2188, VKM B-1210",1,1,"Curtobacterium luteum",Curtobacterium,luteum,5
7317,100,"DSM 20527, ATCC 19096, IAM 1479, NCIB 10354, JCM 1350, BCRC 10376, CGMCC 1.1905, CIP 81.24, IFO 12674, IMET 11077, KCCM 12168, KCTC 3492, LMG 8788, NBRC 12674, NCIMB 10354, VKM Ac-1413, VKM Ac-2099",1,1,"Curtobacterium pusillum",Curtobacterium,pusillum,7.5
2939,146,"DSM 11558, ATCC 14667, CCUG 15846, LMG 4328, LMG 4327, IAM 14955, NBRC 14919, JCM 15147, BCRC 80545, IFO 14919, JCM 21432, CIP 107314, NCIMB 9419",1,1,"Curvibacter delicatus",Curvibacter,delicatus,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
135266,,"CIP 108608, IAM 15033, ATCC BAA-807, CCUG 49445, JCM 21496",1,1,"Curvibacter gracilis",Curvibacter,gracilis,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
138785,192,"CIP 103297, ATCC 14669, NCIMB 9461, CCUG 48175, IAM 14947, CFBP 5587, JCM 21429, BCRC 15829, LMG 21631, NBRC 103051",1,1,"Curvibacter lanceolatus",Curvibacter,lanceolatus,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
132605,,"DSM 29427, CCUG 66358, NTS 31307302",1,1,"Cutibacterium namnetense",Cutibacterium,namnetense,4
134150,,"KCTC 12363, LMG 23026, KMM 6143, CIP 108848",1,1,"Cyclobacterium amurskyense",Cyclobacterium,amurskyense,0
,,,,,,,,0-10
,,,,,,,,10
,,,,,,,,2-8
,,,,,,,,5
134003,HD-17,"KCTC 32178, CCUG 63247",1,1,"Cyclobacterium caenipelagi",Cyclobacterium,caenipelagi,1.0-10.0
,,,,,,,,2
17717,,"DSM 745, ATCC 25205",1,1,"Cyclobacterium marinum",Cyclobacterium,marinum,0-10
133805,M12-11B,"KCTC 23011, NBRC 106168, CCUG 58687",1,1,"Cyclobacterium qasimii",Cyclobacterium,qasimii,<6
166288,,"DSM 103992, KCTC 52558, SYSU SYW-6",1,1,"Cysteiniphilum halobium",Cysteiniphilum,halobium,1-7.5
140321,,"DSM 101832, CGMCC 1.15758, KCTC 52386, NBRC 112441, SYSU D3-2",1,1,"Cysteiniphilum litorale",Cysteiniphilum,litorale,0-7.5
,,,,,,,,1
158260,5L6,"DSM 104513, CICC 23855, KCTC 33663",1,1,"Cytobacillus solani",Cytobacillus,solani,0
,,,,,,,,0-9
675,"613, original","DSM 12, ATCC 14575, CCM 2213, JCM 2512, NCIB 9366, NCTC 10335, CCUG 7418, NRS 613, BCRC 11730, CECT 14, CIP 52.70, IAM 12464, IAM 14179, IFO 15306, KCTC 3626, LMG 7125, NBRC 15306, NCIMB 9366, NRRL B-14307, NRRL NRS-613, VKM B-498, VTT E-97061, NCDO 1762",1,1,"Cytobacillus firmus",Cytobacillus,firmus,0
,,,,,,,,10
,,,,,,,,2-6
,,,,,,,,8
1297,1P01SC,"DSM 23495, MTCC 9535, NRRL B-59162, CIP 110062",1,1,"Cytobacillus horneckiae",Cytobacillus,horneckiae,0-10
1318,"do080905 5-1, G 5819","DSM 23667, CCUG 59877, LMG 25855, WCC 4582",1,1,"Cytobacillus kochii",Cytobacillus,kochii,0-10
,,,,,,,,0.50
1303,H2,"DSM 24771, CGMCC 1.10115, JCM 16506, BCRC 80336, CIP 110262",1,1,"Cytobacillus oceanisediminis",Cytobacillus,oceanisediminis,0-13
140355,FJAT-25547,"DSM 101002, CCTCC AB 2015208",1,1,"Cytobacillus praedii",Cytobacillus,praedii,0-10
,,,,,,,,4
130442,NEAU-TPG4,"DSM 46712, CGMCC 4.7152, JCM 31767",1,1,"Dactylosporangium cerinum",Dactylosporangium,cerinum,0
7876,DLS-44,"DSM 45260, KCTC 19560, JCM 17441, NBRC 109065",1,1,"Dactylosporangium darangshiense",Dactylosporangium,darangshiense,<1
7873,SF-2113,"DSM 43917, ATCC 43301, IFO 14381, JCM 5631, NBRC 14381, BCRC 13411, CGMCC 4.5629, HUT 6561, IMSNU 22055, KCTC 9356, NRRL B-16292",1,1,"Dactylosporangium fulvum",Dactylosporangium,fulvum,0
7878,BK51,"DSM 45323, KACC 20899, NRRL B-24774, JCM 17685, NBRC 109092",1,1,"Dactylosporangium luteum",Dactylosporangium,luteum,0-1.5
7875,MW2-25,"DSM 45560, BCC 34832, JCM 15933, NBRC 106094",1,1,"Dactylosporangium maewongense",Dactylosporangium,maewongense,<3
7871,,"DSM 43810, ATCC 31570, FERM P-4670, IFO 14259, JCM 3311, KCC A-0311, NBRC 14259, BCRC 13388, IMSNU 20065, KCTC 9546, NCIMB 12890, NRRL B-16293, VKM Ac-1321",1,1,"Dactylosporangium matsuzakiense",Dactylosporangium,matsuzakiense,2.5
7872,SF-2186,"DSM 43916, IFO 14352, JCM 3364, NBRC 14352, BCRC 13414, IMSNU 20066, KCTC 9357, NRRL B-16295",1,1,"Dactylosporangium roseum",Dactylosporangium,roseum,2.5
7879,"FD 25647","DSM 43910, ATCC 31222, IFO 14103, JCM 3272, KCC A-0272, NBRC 14103, NRRL B-16294, BCRC 12481, IMSNU 20067",1,1,"Dactylosporangium salmoneum",Dactylosporangium,salmoneum,1.5
24209,MW4-36,"DSM 46705, BCC 34901, NBRC 106093, JCM 15934",1,1,"Dactylosporangium siamense",Dactylosporangium,siamense,0-3
7870,D-449,"DSM 43158, ATCC 23490, IFO 12593, KCC A-0084, NBRC 12593, JCM 3084, BCRC 13643, CBS 620.67, CGMCC 4.1156, CGMCC 4.5628, IFM 1209, IMET 9029, IMSNU 20068, KCTC 9358, NCIMB 12749, RIA 923, VKM Ac-655",1,1,"Dactylosporangium thailandense",Dactylosporangium,thailandense,0
7880,"KB 2-4","DSM 45792, BCC 34760, JCM 15673, NBRC 109071",1,1,"Dactylosporangium tropicum",Dactylosporangium,tropicum,0-5
7874,SF-2127,"DSM 43823, ATCC 35207, IFO 14181, JCM 3307, KCC A-0307, NBRC 14181, NCIMB 12891, BCRC 13327, HUT 6560, IMSNU 22056, KCTC 9359, NRRL B-16297, VKM Ac-1322",1,1,"Dactylosporangium vinaceum",Dactylosporangium,vinaceum,2.5
1904,K107,"DSM 21779, CCUG 54520, KCTC 12981",1,1,"Daeguia caeni",Daeguia,caeni,0-4
,,,,,,,,0.5-1.0
14114,N7,"DSM 19973, KACC 12821",1,1,"Daejeonella oryzae",Daejeonella,oryzae,<2
23258,W1,"DSM 24536, CIP 110258, LMG 26240",1,1,"Daejeonella rubra",Daejeonella,rubra,0-1
,,,,,,,,0.5
140959,NP5,"KACC 18626, LMG 29198",1,1,"Daejeonia ginsenosidivorans",Daejeonia,ginsenosidivorans,0-0.5
,,,,,,,,0.5-3
10516,Nsw-4,"DSM 24713, BCRC 17934, LMG 24817",1,1,"Deefgea chitinilytica",Deefgea,chitinilytica,0-2
10515,,"DSM 18356, WB 3.4-79, CIP 109326",1,1,"Deefgea rivuli",Deefgea,rivuli,<2
3845,SL50,"DSM 21529, VKPM B-10097",1,1,"Deferribacter autotrophicus",Deferribacter,autotrophicus,1.0-6.0
,,,,,,,,2.5
18151,S3R1,"DSM 24185, VKM B-2672",1,1,"Deferrisoma camini",Deferrisoma,camini,01-05
,,,,,,,,2.25
132415,MAG-PB1,"DSM 29363, JCM 30394",1,1,"Deferrisoma palaeochoriense",Deferrisoma,palaeochoriense,0-55
,,,,,,,,15-20
133959,BS14,"KACC 16442, JCM 18630",1,1,"Defluviimonas aestuarii",Defluviimonas,aestuarii,0-10
,,,,,,,,1.25
140990,DL5-4,"MCCC 1A06955, LMG 29616",1,1,"Defluviimonas nitratireducens",Defluviimonas,nitratireducens,0-7
,,,,,,,,1-3
158779,PrR001,"CICC 24263, KCTC 62192",1,1,"Acidimangrovimonas pyrenivorans",Acidimangrovimonas,pyrenivorans,0.5-7.0
,,,,,,,,5.0
140265,A6,"DSM 28090, ACCC 19951",1,1,"Defluviitalea raffinosedens",Defluviitalea,raffinosedens,0
,,,,,,,,0-20
17884,"6LT2, LIND6LT2","DSM 22681, JCM 16312",1,1,"Defluviitalea saccharophila",Defluviitalea,saccharophila,0-2
,,,,,,,,0.50
17074,"Rsulflac1, Sulflac1","DSM 23805, JCM 17210",1,1,"Defluviitoga tunisiensis",Defluviitoga,tunisiensis,0.2-3
,,,,,,,,0.50
133898,IP3-3,"JCM 17062, NRRL B-59545",1,1,"Dehalogenimonas alkenigignens",Dehalogenimonas,alkenigignens,0-2
3901,"K-bf-PMWA-4.1, K4.1","DSM 21458, HAMBI 2721",1,1,"Deinobacterium chartae",Deinobacterium,chartae,>3
3897,5516T-9,"DSM 24781, JCM 15442, KACC 12745, CIP 110188",1,1,"Deinococcus aerolatus",Deinococcus,aerolatus,0-1
3898,5516T-11,"DSM 24869, JCM 15443, KACC 12746, CIP 110189",1,1,"Deinococcus aerophilus",Deinococcus,aerophilus,0-1
158664,ID0501,"KACC 19286, NBRC 112889",1,1,"Deinococcus aluminii",Deinococcus,aluminii,0
,,,,,,,,0-1.5
3882,PB314,"DSM 18376, KCTC 12552, NBRC 101311",1,1,"Deinococcus aquaticus",Deinococcus,aquaticus,0-3
166257,OD32,"KCTC 33972, CICC 24671",1,1,"Deinococcus arcticus",Deinococcus,arcticus,0
,,,,,,,,0.0-0.5
133034,FeSTC15-38,"DSM 101791, NCAIM B.02630",1,1,"Deinococcus budaensis",Deinococcus,budaensis,>1.0
3881,Ho-08,"DSM 18373, KCTC 12553, NBRC 101312",1,1,"Deinococcus caeni",Deinococcus,caeni,0-3
3888,5516J-15,"DSM 18568, CIP 109796, KACC 11606",1,1,"Deinococcus cellulosilyticus",Deinococcus,cellulosilyticus,0.0-2.0
,,,,,,,,1
3900,"MJ27, B-17D","DSM 26465, JCM 16918, KCTC 13751",1,1,"Deinococcus daejeonensis",Deinococcus,daejeonensis,0-4
3863,VCD115,"DSM 17065, CIP 109153, LMG 22923",1,1,"Deinococcus deserti",Deinococcus,deserti,0.25
,,,,,,,,<0.5
166403,H1,"CGMCC 1.13938, JCM 33291",1,1,"Deinococcus detaillensis",Deinococcus,detaillensis,0-1
158506,FeSDHB5-19,"DSM 106917, NCAIM B.02639",1,1,"Deinococcus fonticola",Deinococcus,fonticola,0.0-0.5
,,,,,,,,0.0-1.5
3855,AG-3a,"DSM 11300, CIP 105573",1,1,"Deinococcus geothermalis",Deinococcus,geothermalis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
158579,THG-AG1.5,"KACC 18850, CCTCC AB 2016078",1,1,"Deinococcus hibisci",Deinococcus,hibisci,0-1.5
23889,MK03,"DSM 27939, JCM 17915, KCTC 13619",1,1,"Deinococcus humi",Deinococcus,humi,0-3
3862,Wt/1a,"DSM 15307, MTCC 4913, CIP 108415",1,1,"Deinococcus indicus",Deinococcus,indicus,0
,,,,,,,,1
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
159760,17bor-2,"KCTC 33907, NBRC 113037",1,1,"Deinococcus irradiatisoli",Deinococcus,irradiatisoli,0
,,,,,,,,0-1
159872,SJW1-2,"KACC 19332, NBRC 112908",1,1,"Deinococcus koreensis",Deinococcus,koreensis,0.0-2.0
,,,,,,,,1
166303,"HUT-8138, KR-1","KCTC 33977",1,1,"Deinococcus kurensis",Deinococcus,kurensis,0-2
158716,,"KCTC 52494, KACC 18979, NBRC 112440, IMCC 1711",1,1,"Deinococcus lacus",Deinococcus,lacus,0
,,,,,,,,0-2.5
3869,AA-63,"DSM 12784, CIP 109039, NRRL B-41042",1,1,"Deinococcus marmoris",Deinococcus,marmoris,0-2
,,,,,,,,1
3858,ALT-1b,"DSM 11303, CCUG 50777, CIP 105574",1,1,"Deinococcus murrayi",Deinococcus,murrayi,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
3895,3aX,"DSM 19767, MTCC 9123",1,1,"Deinococcus piscis",Deinococcus,piscis,0-4
159403,S14-83,"DSM 105285, CCTCC AB 2015449",1,1,"Deinococcus psychrotolerans",Deinococcus,psychrotolerans,0-1
3852,"R1, R<SUB>1</SUB>","CCUG 27074, DSM 20539, ATCC 13939, CCM 1700, JCM 16871, NCIB 9279, CIP 104750, HAMBI 1924, IFO 15346, LMG 4051, NBRC 15346, NCIMB 9279, UWO 288, VKM B-1422",1,1,"Deinococcus radiodurans",Deinococcus,radiodurans,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
3899,TM-1,"DSM 25938, CGMCC 1.10218, NBRC 106334",1,1,"Deinococcus reticulitermitis",Deinococcus,reticulitermitis,0-0.4
,,,,,,,,0-1
3890,TDMA-uv51,"DSM 22367, CCUG 53611, JCM 14370, NBRC 102117",1,1,"Deinococcus roseus",Deinococcus,roseus,0.25
,,,,,,,,<1
158723,W37,"KCTC 33913, CCTCC AB 2017081",1,1,"Deinococcus rufus",Deinococcus,rufus,0-1
133032,,"DSM 29933, CGMCC 1.15089, YIM F302",1,1,"Deinococcus saudiensis",Deinococcus,saudiensis,0.0-1.0
,,,,,,,,1
158571,X-121,"CCTCC AB 207228, KCTC 33842",1,1,"Deinococcus taklimakanensis",Deinococcus,taklimakanensis,0-1
,,,,,,,,0.5
3892,X-82,"DSM 25585, CCTCC AB 207226, NRRL B-51287",1,1,"Deinococcus xinjiangensis",Deinococcus,xinjiangensis,0.5
,,,,,,,,<1
3886,,"DSM 17005, KCTC 3962, YIM 007, KCTC 3955",1,1,"Deinococcus yunweiensis",Deinococcus,yunweiensis,0-1
2954,332,"DSM 21246, LMG 24775",1,1,"Delftia lacustris",Delftia,lacustris,0.0-6.0
,,,,,,,,1.0
22975,wsw-7,"DSM 27241, BCRC 80212, LMG 25724",1,1,"Delftia litopenaei",Delftia,litopenaei,0-3
,,,,,,,,0.5
140487,RA6,"LMG 29737, CECT 9171",1,1,"Delftia rhizosphaerae",Delftia,rhizosphaerae,1
,,,,,,,,5
17840,HR08-7,"DSM 24865, NBRC 105854",1,1,"Demequina flava",Demequina,flava,0-10
133136,GHD-1,"KCTC 52260, NBRC 112299",1,1,"Demequina litorisediminis",Demequina,litorisediminis,0-11.0
,,,,,,,,1.0-2.0
17838,"RODXS3, SV 45","DSM 19970, LMG 24795, NBRC 106155, JCM 17019",1,1,"Demequina lutea",Demequina,lutea,<2
17842,HI08-69,"DSM 24868, NBRC 105856",1,1,"Demequina mangrovi",Demequina,mangrovi,0-7
17839,KV-810,"DSM 22060, NBRC 105323",1,1,"Demequina salsinemoris",Demequina,salsinemoris,5
,,,,,,,,<8
3921,2002-46,"CCUG 39179, CCM 4700, CIP 105501, JCM 11480, DSM 11295, IFO 16164, NBRC 16164, HKI 0089, NCIMB 13517",1,1,"Demetria terragena",Demetria,terragena,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,5
,,,,,,,,6
,,,,,,,,8
166499,K23C18032701,"GDMCC 1.1403, KCTC 62913",1,1,"Deminuibacter soli",Deminuibacter,soli,0.0-0.5
13931,"AcBE2-1, AcBE2I","DSM 16959, JCM 12830",1,1,"Denitratisoma oestradiolicum",Denitratisoma,oestradiolicum,0-1
3918,"S69, S-69","DSM 7083, ATCC 49369, NCFB 2769, CCUG 32998, JCM 7448, CCM 4122, CECT 4165, CIP 105144, IFM 10528, IMSNU 21318, NBRC 106157, NCIMB 13131",1,1,"Dermabacter hominis",Dermabacter,hominis,0-6
,,,,,,,,10
,,,,,,,,8
132563,32,"DSM 101003, NCCP 16133",1,1,"Dermabacter jinjuensis",Dermabacter,jinjuensis,0-6
132483,AD1-86,"DSM 100050, KCTC 39585",1,1,"Dermabacter vaginalis",Dermabacter,vaginalis,0-8
,,,,,,,,0.5
3924,MT1.1,"DSM 17573, CIP 109302, NCIMB 14084, JCM 14339",1,1,"Dermacoccus abyssi",Dermacoccus,abyssi,7.5
,,,,,,,,7.5-10
3940,"A-4, V.1328/1","DSM 44180, ATCC 14637, CCUG 47448, JCM 8106, NRRL B-2350, NCTC 13039, NBRC 105199",1,1,"Dermatophilus congolensis",Dermatophilus,congolensis,2.5
133843,HL-12,"BCRC 80208, KCTC 23311",1,1,"Derxia lacustris",Derxia,lacustris,0-4
,,,,,,,,0.5
158572,KJ1-10-99,"LMG 29918, KCTC 33878",1,1,"Desertibacillus haloalkaliphilus",Desertibacillus,haloalkaliphilus,0-20
,,,,,,,,7.5
133619,2622,"CCTCC AB 208152, KCTC 22436",1,1,"Desertibacter roseus",Desertibacter,roseus,0-1.5
,,,,,,,,0.5
160770,,"DSM 105431, KCTC 39977, CPCC 204711",1,1,"Desertihabitans aurantiacus",Desertihabitans,aurantiacus,0.0-1.0
,,,,,,,,0.0-5.0
168917,16Sb5-5,"KCTC 49116, CGMCC 1.16553",1,1,"Desertihabitans brevis",Desertihabitans,brevis,0-10
,,,,,,,,0-2
158424,,"DSM 104921, KCTC 39917, NBRC 112924, SYSU D60003",1,1,"Desertimonas flava",Desertimonas,flava,0
,,,,,,,,0.5
11831,RE35E1,"DSM 16058, JCM 14019",1,1,"Desulfotruncus alcoholivorax",Desulfotruncus,alcoholivorax,0-0.25
11829,15,"DSM 17038, JCM 12923",1,1,"Desulfotruncus arcticus",Desulfotruncus,arcticus,0.05-4.5
,,,,,,,,1-1.5
3946,CV2803,"DSM 15576, ATCC BAA-743",1,1,"Desulfatibacillum aliphaticivorans",Desulfatibacillum,aliphaticivorans,2.4
133076,,"DSM 29990, UNIQEM U994, Acr 1",1,1,"Desulfitispora elongata",Desulfitispora,elongata,0.4-3.0
,,,,,,,,0.6-1.0
3963,B54,"DSM 8776",1,1,"Desulfobacter vibrioformis",Desulfobacter,vibrioformis,1-5
,,,,,,,,>0.3
4178,P1,"DSM 24233, CGMCC 1.5166",1,1,"Desulfobaculum xiamenense",Desulfobaculum,xiamenense,0.2-3.5
,,,,,,,,0.50
130283,APS1,"DSM 24258, UNIQEM U900",1,1,"Desulfobulbus alkaliphilus",Desulfobulbus,alkaliphilus,0.58-8.7
,,,,,,,,1.16
133072,Prop6,"DSM 103420, JCM 31535",1,1,"Desulfobulbus oligotrophicus",Desulfobulbus,oligotrophicus,2.0-5.0
22991,JHA1,"DSM 21856, JCM 16085",1,1,"Desulfoconvexum algidum",Desulfoconvexum,algidum,0-5
,,,,,,,,2.5
140353,NAW-5,"DSM 102911, NBRC 112242",1,1,"Desulfocucumis palustris",Desulfocucumis,palustris,0
,,,,,,,,0-2.1
4171,"SR-1, LS","DSM 23860, JCM 15510, KCTC 5649",1,1,"Desulfocurvibacter africanus subsp. uniflagellum",Desulfocurvibacter,africanus,0-4.25
23898,,"DSM 26129, JCM 18546, Olac 40",1,1,"Desulfocurvus thunnarius",Desulfocurvus,thunnarius,0-5
,,,,,,,,0.2
4069,VNs36,"DSM 17965, JCM 14038, AS As36, AS 36",1,1,"Desulfocurvus vexinensis",Desulfocurvus,vexinensis,0-2
3986,P2,"DSM 15249, ATCC BAA-815",1,1,"Desulfofaba fastidiosa",Desulfofaba,fastidiosa,1-1.6
3984,PSv29,"DSM 12344",1,1,"Desulfofaba gelida",Desulfofaba,gelida,0.015-2.5
,,,,,,,,1.4-2.5
24301,SR45,"DSM 26801, NBRC 109411",1,1,"Desulfolucanica intricata",Desulfolucanica,intricata,0-1.0
3987,LSv21,"DSM 12345",1,1,"Desulfofrigus fragile",Desulfofrigus,fragile,0.3-2.0
,,,,,,,,1.0-2.5
3988,ASv26,"DSM 12341",1,1,"Desulfofrigus oceanense",Desulfofrigus,oceanense,0.003-2.0
,,,,,,,,1.5-2.5
