ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,Cell width
5239,CFS237,"CCUG 55851, DSM 18705, LMG 23823, DES 187, JCM 16467",1,1,Cronobacter dublinensis,Cronobacter,dublinensis,1
5237,E825,"CCUG 56035, DSM 18702, LMG 23826, API 76-2121, CDC 1058-77",1,1,Cronobacter malonaticus,Cronobacter,malonaticus,1
5242,"83-07-023, E603, LRA 023 07 83","DSM 21870, ATCC 51329, CIP 103581, WDCM 00213, CECT 9143",1,1,Cronobacter muytjensii,Cronobacter,muytjensii,1
5238,3032,"DSM 18703, LMG 23827, CCUG 55852",1,1,Cronobacter turicensis,Cronobacter,turicensis,1
158651,Hh31,"NBRC 107882, CGMCC 1.11213",1,1,Cryobacterium aureum,Cryobacterium,aureum,0.4-0.6
24186,Hh8,"DSM 26475, CGMCC 1.11215, NBRC 107879, JCM 18568",1,1,Cryobacterium flavum,Cryobacterium,flavum,0.41
24187,Hh34,"DSM 28143, CGMCC 1.11211, NBRC 107883",1,1,Cryobacterium levicorallinum,Cryobacterium,levicorallinum,0.43
7306,Hh15,"DSM 26476, CGMCC 1.11210, NBRC 107880, JCM 18569",1,1,Cryobacterium luteum,Cryobacterium,luteum,0.44
166224,Hh39,"NBRC 107884, CGMCC 1.11212",1,1,Cryobacterium melibiosiphilum,Cryobacterium,melibiosiphilum,0.5-0.6
7302,"0549, 549","DSM 21575, CGMCC 1.5382, JCM 13925, CIP 109566",1,1,Cryobacterium psychrotolerans,Cryobacterium,psychrotolerans,0.5-0.8
7304,Rug 17,"DSM 21065, JCM 15131, CCUG 55701, CGMCC 1.10672",1,1,Cryobacterium roopkundense,Cryobacterium,roopkundense,0.8
164251,GCJ02,"JCM 32391, CCTCC M 2016604, MCCC 1K03549",1,1,Cryobacterium soli,Cryobacterium,soli,0.3-0.5
11760,LR7.2,"DSM 15808, ATCC BAA-820",1,1,Cryptanaerobacter phenolicus,Cryptanaerobacter,phenolicus,1
3053,3-Dec,"DSM 15641, ATCC 700683, CCUG 55773",1,1,Cryptobacterium curtum,Cryptobacterium,curtum,0.4
6197,CL-GR60,"DSM 18995, KCCM 90027",1,1,Cucumibacter marinus,Cucumibacter,marinus,0.4-0.6
140669,Feb-36,"CCTCC AA 2016026, DSM 103787",1,1,Cumulibacter manganitolerans,Cumulibacter,manganitolerans,0.5-0.6
170943,G-1,"CCTCC AB 2019021, KCTC 49258",1,1,Cumulibacter soli,Cumulibacter,soli,0.5-0.6
140833,X1,"KCTC 42909, LMG 29218",1,1,Cupriavidus nantongensis,Cupriavidus,nantongensis,1.3-1.5
2053,1245,"DSM 19553, CIP 108725, PNCM 10346, CCUG 53907, KCTC 22125",1,1,Cupriavidus pinatubonensis,Cupriavidus,pinatubonensis,0.3-0.6
12636,,"LMG 16711, DSM 1897, ATCC 6919, CCUG 1794, JCM 6425, KCTC 3314, NCTC 737, BCRC 10723, CECT 5684, CGMCC 1.5003, CIP 53.117, KCTC 5008, LMG 3591, NBRC 107605, NRRL B-4224, VKM Ac-1450, VPI 0389",1,1,Cutibacterium acnes,Cutibacterium,acnes,0.4-0.5
133242,,"ATCC 11828, JCM 6473, CCUG 6369, BCRC 16146, KCTC 3320, VPI 0391",1,1,Cutibacterium acnes subsp. defendens,Cutibacterium,acnes,0.4-0.5
132605,,"DSM 29427, CCUG 66358, NTS 31307302",1,1,Cutibacterium namnetense,Cutibacterium,namnetense,0.7-0.8
134150,,"KCTC 12363, LMG 23026, KMM 6143, CIP 108848",1,1,Cyclobacterium amurskyense,Cyclobacterium,amurskyense,0.3-0.4
,,,,,,,,0.35
134003,HD-17,"KCTC 32178, CCUG 63247",1,1,Cyclobacterium caenipelagi,Cyclobacterium,caenipelagi,0.35
17717,,"DSM 745, ATCC 25205",1,1,Cyclobacterium marinum,Cyclobacterium,marinum,0.3-0.4
133805,M12-11B,"KCTC 23011, NBRC 106168, CCUG 58687",1,1,Cyclobacterium qasimii,Cyclobacterium,qasimii,0.2
170912,TAU-A01006,TAU-MAC 1315,1,1,Cymatolege spiroidea,Cymatolege,spiroidea,0.76-1.54
166288,,"DSM 103992, KCTC 52558, SYSU SYW-6",1,1,Cysteiniphilum halobium,Cysteiniphilum,halobium,0.3-0.8
140321,,"DSM 101832, CGMCC 1.15758, KCTC 52386, NBRC 112441, SYSU D3-2",1,1,Cysteiniphilum litorale,Cysteiniphilum,litorale,0.4-0.5
158260,5L6,"DSM 104513, CICC 23855, KCTC 33663",1,1,Cytobacillus solani,Cytobacillus,solani,0.6-0.8
1297,1P01SC,"DSM 23495, MTCC 9535, NRRL B-59162, CIP 110062",1,1,Cytobacillus horneckiae,Cytobacillus,horneckiae,1.25
1318,"do080905 5-1, G 5819","DSM 23667, CCUG 59877, LMG 25855, WCC 4582",1,1,Cytobacillus kochii,Cytobacillus,kochii,0.5-0.8
1303,H2,"DSM 24771, CGMCC 1.10115, JCM 16506, BCRC 80336, CIP 110262",1,1,Cytobacillus oceanisediminis,Cytobacillus,oceanisediminis,0.6-0.8
140355,FJAT-25547,"DSM 101002, CCTCC AB 2015208",1,1,Cytobacillus praedii,Cytobacillus,praedii,0.7-1.1
7878,BK51,"DSM 45323, KACC 20899, NRRL B-24774, JCM 17685, NBRC 109092",1,1,Dactylosporangium luteum,Dactylosporangium,luteum,1-1.2
1904,K107,"DSM 21779, CCUG 54520, KCTC 12981",1,1,Daeguia caeni,Daeguia,caeni,0.4-0.6
14114,N7,"DSM 19973, KACC 12821",1,1,Daejeonella oryzae,Daejeonella,oryzae,0.6
140959,NP5,"KACC 18626, LMG 29198",1,1,Daejeonia ginsenosidivorans,Daejeonia,ginsenosidivorans,0.2-0.5
13895,ED1,"DSM 15892, ATCC BAA-841, CIP 109443",1,1,Dechloromonas denitrificans,Dechloromonas,denitrificans,0.5
10516,Nsw-4,"DSM 24713, BCRC 17934, LMG 24817",1,1,Deefgea chitinilytica,Deefgea,chitinilytica,0.8
10515,,"DSM 18356, WB 3.4-79, CIP 109326",1,1,Deefgea rivuli,Deefgea,rivuli,0.75
3845,SL50,"DSM 21529, VKPM B-10097",1,1,Deferribacter autotrophicus,Deferribacter,autotrophicus,0.55
3841,SSM1,"DSM 14783, JCM 11476, NBRC 101012",1,1,Deferribacter desulfuricans,Deferribacter,desulfuricans,0.3-0.7
18151,S3R1,"DSM 24185, VKM B-2672",1,1,Deferrisoma camini,Deferrisoma,camini,0.55
132415,MAG-PB1,"DSM 29363, JCM 30394",1,1,Deferrisoma palaeochoriense,Deferrisoma,palaeochoriense,0.5
133635,,"CIP 107350, NCIMB 13612, Ben 114",1,1,Defluviicoccus vanus,Defluviicoccus,vanus,2.75
133959,BS14,"KACC 16442, JCM 18630",1,1,Defluviimonas aestuarii,Defluviimonas,aestuarii,0.65
140990,DL5-4,"MCCC 1A06955, LMG 29616",1,1,Defluviimonas nitratireducens,Defluviimonas,nitratireducens,0.7-0.8
158779,PrR001,"CICC 24263, KCTC 62192",1,1,Acidimangrovimonas pyrenivorans,Acidimangrovimonas,pyrenivorans,0.5-1.0
140265,A6,"DSM 28090, ACCC 19951",1,1,Defluviitalea raffinosedens,Defluviitalea,raffinosedens,1-0.58
17074,"Rsulflac1, Sulflac1","DSM 23805, JCM 17210",1,1,Defluviitoga tunisiensis,Defluviitoga,tunisiensis,1
133751,195,"ATCC BAA-2266, KCTC 15142",1,1,Dehalococcoides mccartyi,Dehalococcoides,mccartyi,0.15
133898,IP3-3,"JCM 17062, NRRL B-59545",1,1,Dehalogenimonas alkenigignens,Dehalogenimonas,alkenigignens,0.75
140462,NSZ-14,"HAMBI 3672, JCM 19277, VKM B-3058",1,1,Dehalogenimonas formicexedens,Dehalogenimonas,formicexedens,0.4-1.1
3901,"K-bf-PMWA-4.1, K4.1","DSM 21458, HAMBI 2721",1,1,Deinobacterium chartae,Deinobacterium,chartae,0.8-1.3
141115,BM2,"KEMB 5401-184, JCM 30700",1,1,Deinococcus actinosclerus,Deinococcus,actinosclerus,0.8-1.5
3894,TR0125,"DSM 21212, CIP 110035, JCM 11750",1,1,Deinococcus aerius,Deinococcus,aerius,1.25
3897,5516T-9,"DSM 24781, JCM 15442, KACC 12745, CIP 110188",1,1,Deinococcus aerolatus,Deinococcus,aerolatus,1.45
3898,5516T-11,"DSM 24869, JCM 15443, KACC 12746, CIP 110189",1,1,Deinococcus aerophilus,Deinococcus,aerophilus,1.7
3896,ST0316,"DSM 21230, JCM 11751",1,1,Deinococcus aetherius,Deinococcus,aetherius,1.25
134316,ME-04-04-52,"LMG 24283, NRRL B-41948",1,1,Deinococcus alpinitundrae,Deinococcus,alpinitundrae,2.4
134315,ME-04-01-32,"LMG 24022, NRRL B-41947",1,1,Deinococcus altitudinis,Deinococcus,altitudinis,1.5
166257,OD32,"KCTC 33972, CICC 24671",1,1,Deinococcus arcticus,Deinococcus,arcticus,0.8
133034,FeSTC15-38,"DSM 101791, NCAIM B.02630",1,1,Deinococcus budaensis,Deinococcus,budaensis,1
3888,5516J-15,"DSM 18568, CIP 109796, KACC 11606",1,1,Deinococcus cellulosilyticus,Deinococcus,cellulosilyticus,1.4
134314,PO-04-19-125,"LMG 24282, NRRL B-41949",1,1,Deinococcus claudionis,Deinococcus,claudionis,1.5
166403,H1,"CGMCC 1.13938, JCM 33291",1,1,Deinococcus detaillensis,Deinococcus,detaillensis,0.6-0.7
3893,I-0,"DSM 21396, CGMCC 1.7299, JCM 16679",1,1,Deinococcus gobiensis,Deinococcus,gobiensis,1.6
158579,THG-AG1.5,"KACC 18850, CCTCC AB 2016078",1,1,Deinococcus hibisci,Deinococcus,hibisci,0.9-1.3
23889,MK03,"DSM 27939, JCM 17915, KCTC 13619",1,1,Deinococcus humi,Deinococcus,humi,0.95
159872,SJW1-2,"KACC 19332, NBRC 112908",1,1,Deinococcus koreensis,Deinococcus,koreensis,1.2-1.5
166303,"HUT-8138, KR-1",KCTC 33977,1,1,Deinococcus kurensis,Deinococcus,kurensis,0.9-1.0
3887,KR-200,"DSM 19664, CIP 109416, LMG 22246, CCUG 58334",1,1,Deinococcus peraridilitoris,Deinococcus,peraridilitoris,1.75
134313,PO-04-20-132,"LMG 24019, NRRL B-41950",1,1,Deinococcus radiomollis,Deinococcus,radiomollis,1.25
3899,TM-1,"DSM 25938, CGMCC 1.10218, NBRC 106334",1,1,Deinococcus reticulitermitis,Deinococcus,reticulitermitis,1.0-2.0
3890,TDMA-uv51,"DSM 22367, CCUG 53611, JCM 14370, NBRC 102117",1,1,Deinococcus roseus,Deinococcus,roseus,0.5
158723,W37,"KCTC 33913, CCTCC AB 2017081",1,1,Deinococcus rufus,Deinococcus,rufus,0.5-0.6
133032,,"DSM 29933, CGMCC 1.15089, YIM F302",1,1,Deinococcus saudiensis,Deinococcus,saudiensis,0.5-0.9
158571,X-121,"CCTCC AB 207228, KCTC 33842",1,1,Deinococcus taklimakanensis,Deinococcus,taklimakanensis,1.2
2954,332,"DSM 21246, LMG 24775",1,1,Delftia lacustris,Delftia,lacustris,0.6-0.8
22975,wsw-7,"DSM 27241, BCRC 80212, LMG 25724",1,1,Delftia litopenaei,Delftia,litopenaei,0.65
140487,RA6,"LMG 29737, CECT 9171",1,1,Delftia rhizosphaerae,Delftia,rhizosphaerae,08-1.0
2952,T7,"DSM 17581, ATCC BAA-554, NBRC 16741",1,1,Delftia tsuruhatensis,Delftia,tsuruhatensis,0.7-1.2
17840,HR08-7,"DSM 24865, NBRC 105854",1,1,Demequina flava,Demequina,flava,0.7
133136,GHD-1,"KCTC 52260, NBRC 112299",1,1,Demequina litorisediminis,Demequina,litorisediminis,0.1-0.4
17838,"RODXS3, SV 45","DSM 19970, LMG 24795, NBRC 106155, JCM 17019",1,1,Demequina lutea,Demequina,lutea,0.6
17842,HI08-69,"DSM 24868, NBRC 105856",1,1,Demequina mangrovi,Demequina,mangrovi,0.55
17839,KV-810,"DSM 22060, NBRC 105323",1,1,Demequina salsinemoris,Demequina,salsinemoris,0.35
166499,K23C18032701,"GDMCC 1.1403, KCTC 62913",1,1,Deminuibacter soli,Deminuibacter,soli,0.35-0.40
,,,,,,,,0.4-0.9
13931,"AcBE2-1, AcBE2I","DSM 16959, JCM 12830",1,1,Denitratisoma oestradiolicum,Denitratisoma,oestradiolicum,0.4-0.8
132483,AD1-86,"DSM 100050, KCTC 39585",1,1,Dermabacter vaginalis,Dermabacter,vaginalis,0.6-0.8
3924,MT1.1,"DSM 17573, CIP 109302, NCIMB 14084, JCM 14339",1,1,Dermacoccus abyssi,Dermacoccus,abyssi,0.8-1.5
133843,HL-12,"BCRC 80208, KCTC 23311",1,1,Derxia lacustris,Derxia,lacustris,1.1
158572,KJ1-10-99,"LMG 29918, KCTC 33878",1,1,Desertibacillus haloalkaliphilus,Desertibacillus,haloalkaliphilus,0.5-1
168917,16Sb5-5,"KCTC 49116, CGMCC 1.16553",1,1,Desertihabitans brevis,Desertihabitans,brevis,0.7-0.9
158424,,"DSM 104921, KCTC 39917, NBRC 112924, SYSU D60003",1,1,Desertimonas flava,Desertimonas,flava,0.7
11831,RE35E1,"DSM 16058, JCM 14019",1,1,Desulfotruncus alcoholivorax,Desulfotruncus,alcoholivorax,0.9
11829,15,"DSM 17038, JCM 12923",1,1,Desulfotruncus arcticus,Desulfotruncus,arcticus,1
3946,CV2803,"DSM 15576, ATCC BAA-743",1,1,Desulfatibacillum aliphaticivorans,Desulfatibacillum,aliphaticivorans,0.6-2.2
3947,PF2803,"DSM 16219, ATCC BAA-924",1,1,Desulfatibacillum alkenivorans,Desulfatibacillum,alkenivorans,0.68
3948,LM2801,"DSM 18843, JCM 14469",1,1,Desulfatiferula olefinivorans,Desulfatiferula,olefinivorans,0.45
3996,HB1,"DSM 18734, JCM 14470",1,1,Desulfatirhabdium butyrativorans,Desulfatirhabdium,butyrativorans,1.15
22990,S28bF,"DSM 23472, NBRC 107166",1,1,Desulfatitalea tepidiphila,Desulfatitalea,tepidiphila,0.55
133076,,"DSM 29990, UNIQEM U994, Acr 1",1,1,Desulfitispora elongata,Desulfitispora,elongata,0.8-1.0
11765,DCB-2,DSM 10664,1,1,Desulfitobacterium hafniense,Desulfitobacterium,hafniense,0.6-0.7
3963,B54,DSM 8776,1,1,Desulfobacter vibrioformis,Desulfobacter,vibrioformis,1.9-2.3
4178,P1,"DSM 24233, CGMCC 1.5166",1,1,Desulfobaculum xiamenense,Desulfobaculum,xiamenense,0.6
130283,APS1,"DSM 24258, UNIQEM U900",1,1,Desulfobulbus alkaliphilus,Desulfobulbus,alkaliphilus,1.25
133072,Prop6,"DSM 103420, JCM 31535",1,1,Desulfobulbus oligotrophicus,Desulfobulbus,oligotrophicus,0.9-1.0
22991,JHA1,"DSM 21856, JCM 16085",1,1,Desulfoconvexum algidum,Desulfoconvexum,algidum,1.5
140353,NAW-5,"DSM 102911, NBRC 112242",1,1,Desulfocucumis palustris,Desulfocucumis,palustris,1
4171,"SR-1, LS","DSM 23860, JCM 15510, KCTC 5649",1,1,Desulfocurvibacter africanus subsp. uniflagellum,Desulfocurvibacter,africanus,0.5
23898,,"DSM 26129, JCM 18546, Olac 40",1,1,Desulfocurvus thunnarius,Desulfocurvus,thunnarius,0.5
4069,VNs36,"DSM 17965, JCM 14038, AS As36, AS 36",1,1,Desulfocurvus vexinensis,Desulfocurvus,vexinensis,0.5
3986,P2,"DSM 15249, ATCC BAA-815",1,1,Desulfofaba fastidiosa,Desulfofaba,fastidiosa,1.25
3984,PSv29,DSM 12344,1,1,Desulfofaba gelida,Desulfofaba,gelida,3.1
24301,SR45,"DSM 26801, NBRC 109411",1,1,Desulfolucanica intricata,Desulfolucanica,intricata,1.25
3987,LSv21,DSM 12345,1,1,Desulfofrigus fragile,Desulfofrigus,fragile,0.8
3988,ASv26,DSM 12341,1,1,Desulfofrigus oceanense,Desulfofrigus,oceanense,2.1
4015,Pro1,"DSM 18378, JCM 14043",1,1,Desulfogranum japonicum,Desulfogranum,japonicum,1.2
4043,"HR100, HR<SUB>100</SUB>","DSM 5692, JCM 16813, ATCC 49708",1,1,Desulfohalobium retbaense,Desulfohalobium,retbaense,0.7-0.9
23186,LINDBHT1,"DSM 23769, JCM 17209",1,1,Desulfovectis peckii,Desulfovectis,peckii,1
4159,RT2,"DSM 16529, JCM 12612",1,1,Desulfohalovibrio alkalitolerans,Desulfohalovibrio,alkalitolerans,0.5-0.8
3998,,"DSM 19427, JCM 14721, MSL 71",1,1,Desulfoluna butyratoxydans,Desulfoluna,butyratoxydans,0.85
3997,AA1,"DSM 17682, ATCC BAA-1256",1,1,Desulfoluna spongiiphila,Desulfoluna,spongiiphila,1
160637,"J.5.4.2-L.4.2.8, J.5.4.2-L4.2.8","DSM 107105, NBRC 113990",1,1,Desulfolutivibrio sulfoxidireducens,Desulfolutivibrio,sulfoxidireducens,0.6
130281,APT2,"DSM 24257, UNIQEM U853",1,1,Desulfonatronobacter acidivorans,Desulfonatronobacter,acidivorans,0.55
133075,ASO3-2,"DSM 100427, UNIQEM U993",1,1,Desulfonatronospira sulfatiphila,Desulfonatronospira,sulfatiphila,0.7-0.8
4034,Z-7935,DSM 9292,1,1,Desulfonatronovibrio hydrogenovorans,Desulfonatronovibrio,hydrogenovorans,0.5
4065,Z-7999,"DSM 16749, VKM B-2329",1,1,Desulfonatronum cooperativum,Desulfonatronum,cooperativum,0.4-0.5
158308,PAR180,"DSM 103602, JCM 31598",1,1,Desulfonatronum parangueonense,Desulfonatronum,parangueonense,0.7-0.9
4064,,"DSM 14708, ATCC BAA-395, MLF 1, CIP 107913",1,1,Desulfonatronum thiodismutans,Desulfonatronum,thiodismutans,0.6-0.7
4031,,"DSM 18488, JCM 14042, MSL 86",1,1,Desulfopila aestuarii,Desulfopila,aestuarii,0.7-1.2
4032,JS_SRB250Lac,"DSM 19738, NBRC 103921",1,1,Desulfopila inferna,Desulfopila,inferna,0.3-0.5
4001,PropA,"DSM 17721, VKM B-2385",1,1,Desulfosalsimonas propionicica,Desulfosalsimonas,propionicica,0.9
140361,PL12,"DSM 103901, JCM 31728",1,1,Desulfosarcina alkanivorans,Desulfosarcina,alkanivorans,0.5
159613,28bB2T,"DSM 23484, NBRC 106234",1,1,Desulfosarcina ovata subsp. sediminis,Desulfosarcina,ovata,0.8-1.2
140360,PP31,"DSM 103921, JCM 31729",1,1,Desulfosarcina widdelii,Desulfosarcina,widdelii,0.8
16679,USBA-053,"DSM 22027, KCTC 5670, USBA 53",1,1,Desulfosoma caldarium,Desulfosoma,caldarium,1.25
23183,BSREI1,"DSM 24089, JCM 17380",1,1,Desulfosporosinus burensis,Desulfosporosinus,burensis,1
140297,63.6F,"DSM 101609, JCM 31106",1,1,Desulfosporosinus fructosivorans,Desulfosporosinus,fructosivorans,0.9
11780,343,"DSM 8344, VKM B-2003",1,1,Desulfosporosinus hippei,Desulfosporosinus,hippei,1.1
140296,59.4B,"DSM 101608, JCM 31105",1,1,Desulfosporosinus nitroreducens,Desulfosporosinus,nitroreducens,0.7-1.1
4029,LSv514,DSM 12342,1,1,Desulfotalea arctica,Desulfotalea,arctica,0.7
4030,LSv54,DSM 12343,1,1,Desulfotalea psychrophila,Desulfotalea,psychrophila,0.6
158353,3408-1,"DSM 105356, VKM B-3183",1,1,Desulfothermobacter acidiphilus,Desulfothermobacter,acidiphilus,0.6-0.7
4041,TFISO9,"DSM 17375, JCM 13304",1,1,Desulfothermus okinawensis,Desulfothermus,okinawensis,0.75
3953,H3,"DSM 18732, ATCC BAA-1460",1,1,Desulfotignum toluenicum,Desulfotignum,toluenicum,0.8
132676,Bs105,"DSM 24088, JCM 31386",1,1,Desulforamulus aquiferis,Desulforamulus,aquiferis,0.7
23185,A5LFS102,"DSM 23699, JCM 14036, MTCC 7767",1,1,Desulfotomaculum defluvii,Desulfotomaculum,defluvii,0.6
140524,GSS09,"KCTC 15523, MCCC 1K01254",1,1,Desulforamulus ferrireducens,Desulforamulus,ferrireducens,0.8-1.1
11832,,"DSM 18033, JCM 13992, LAM Lam5, LAM 5",1,1,Desulforamulus hydrothermalis,Desulforamulus,hydrothermalis,0.5
132677,Bs107,"DSM 24093, JCM 31387",1,1,Desulforamulus profundi,Desulforamulus,profundi,0.5
132391,MI-1,"DSM 100696, ATCC BAA-1160",1,1,Desulforamulus reducens,Desulforamulus,reducens,0.8-1
4167,"JS, JS1","DSM 19430, JCM 14597, KCTC 5573",1,1,Desulfovibrio psychrotolerans,Desulfovibrio,psychrotolerans,0.3-0.8
158350,P1BSR,"DSM 101510, JCM 31065",1,1,Maridesulfovibrio salinus,Maridesulfovibrio,salinus,0.7-0.9
132457,TR1,"DSM 29984, JCM 30680",1,1,Desulfurella amilsii,Desulfurella,amilsii,0.5-0.7
133400,MLFW-2,"DSM 28709, JCM 30866, ATCC PTA-120556",1,1,Desulfuribacillus stibiiarsenatis,Desulfuribacillus,stibiiarsenatis,0.3-0.5
2497,S5,"DSM 22839, ATCC BAA-1389",1,1,Desulfurispirillum indicum,Desulfurispirillum,indicum,0.10-0.15
11840,RA50E1,"DSM 16022, JCM 14018",1,1,Desulfurispora thermophila,Desulfurispora,thermophila,0.8
140298,K6013,"DSM 101677, MCCC 1A01868",1,1,Desulfurobacterium indicum,Desulfurobacterium,indicum,0.4-0.6
4238,112,"DSM 16958, JCM 12927",1,1,Desulfuromonas svalbardensis,Desulfuromonas,svalbardensis,0.7
4210,102,"DSM 16956, JCM 12926",1,1,Desulfuromusa ferrireducens,Desulfuromusa,ferrireducens,0.7-1.0
17983,C/G2,"DSM 17477, JCM 13356, NBRC 101112",1,1,Dethiosulfatibacter aminovorans,Dethiosulfatibacter,aminovorans,0.7
17775,,"DSM 21565, KCTC 5659, USBA 82",1,1,Dethiosulfovibrio salsuginis,Dethiosulfovibrio,salsuginis,1.5
133163,HJR-2,"KCTC 52211, NBRC 112271",1,1,Devosia confluentis,Devosia,confluentis,0.2-1.0
133408,S37,"TBRC 5145, LMG 29420",1,1,Devosia elaeis,Devosia,elaeis,0.348
6169,BD-c194,"DSM 19414, KCTC 22082",1,1,Devosia geojensis,Devosia,geojensis,0.65
6172,Cr4-44,"DSM 23846, CGMCC 1.10691, LMG 26051",1,1,Devosia glacialis,Devosia,glacialis,0.6-0.8
141130,THG-MM1,"KACC 18281, CCTCC AB 2015121",1,1,Devosia humi,Devosia,humi,0.41-0.67
6167,DS-56,"DSM 17955, KCTC 12821",1,1,Devosia insulae,Devosia,insulae,0.3-0.5
6165,,"DSM 17137, CIP 109005, LMG 22951",1,1,Devosia limi,Devosia,limi,0.75
164276,CM5-1,"JCM 32509, CGMCC 1.13553",1,1,Devosia naphthalenivorans,Devosia,naphthalenivorans,0.2-0.3
6173,Cr7-05,"DSM 22950, CGMCC 1.10210, CIP 110130",1,1,Devosia psychrophila,Devosia,psychrophila,0.4-0.6
6168,HST3-14,"DSM 23447, JCM 14206, KCTC 12772, CGMCC 1.10441",1,1,Devosia soli,Devosia,soli,0.7
133922,,"NRIC 0884, JCM 18935, KMM 9415",1,1,Devosia submarina,Devosia,submarina,1
6171,Yak96B,"DSM 21277, KCTC 22147, LMG 24299, NBRC 103855",1,1,Devosia yakushimensis,Devosia,yakushimensis,0.5
3919,,"DSM 22407, CCUG 55056, LMG 24257, IMP 2, JCM 16028",1,1,Devriesea agamarum,Devriesea,agamarum,1
158927,5BBH33,"DSM 109768, JCM 33369",1,1,Dialister hominis,Dialister,hominis,0.8
17123,,"DSM 19965, CCUG 48837, CIP 108278, ADV 04.01, AIP 25.04, JCM 17567, ADV 04-01, AIP 25-04",1,1,Dialister micraerophilus,Dialister,micraerophilus,0.3
134144,,"AIP 26.04, CIP 108336, CCUG 49291, ADV 1053.03, JCM 17568, AIP 26-04",1,1,Dialister propionicifaciens,Dialister,propionicifaciens,0.3
17124,,"DSM 21274, JCM 15077, YIT 11850",1,1,Dialister succinatiphilus,Dialister,succinatiphilus,0.4-0.9
2957,RF3,"DSM 22780, KCTC 22225, LMG 24467",1,1,Diaphorobacter oryzae,Diaphorobacter,oryzae,0.65
4350,B374,"DSM 18020, LMG 25991, NCPPB 898, CFBP 1269, CIP 109008, ICMP 1544, Hayward B374",1,1,Dickeya dadantii,Dickeya,dadantii,0.75
4349,,"DSM 18013, CFBP 2051, CIP 109104, ICPB ED102, NCPPB 2976",1,1,Dickeya dadantii subsp. dieffenbachiae,Dickeya,dadantii,0.75
4351,,"DSM 18054, CFBP 1200, ICMP 6427, LMG 2485, NCPPB 453, CN 26",1,1,Dickeya dianthicola,Dickeya,dianthicola,0.75
166447,S29,"CFBP 8647, LMG 30899",1,1,Dickeya lacustris,Dickeya,lacustris,0.5
4352,Sr58,"DSM 18068, CFBP 2052, ICMP 5704, NCPPB 2538",1,1,Dickeya zeae,Dickeya,zeae,0.75
4239,H-6-12,"DSM 3960, ATCC 35947",1,1,Dictyoglomus thermophilum,Dictyoglomus,thermophilum,0.4-0.6
4262,Sj14a,"DSM 45334, CCM 7659, CCUG 57738, JCM 17966",1,1,Dietzia aerolata,Dietzia,aerolata,1.25
22994,,"DSM 45868, CCUG 35676, JCM 17645",1,1,Dietzia aurantiaca,Dietzia,aurantiaca,1.0-1.5
4258,K30-10,"DSM 44907, JCM 13325, MTCC 7007, CCUG 54952, BCRC 16834, CIP 109330, NBRC 105042, NCIMB 14304",1,1,Dietzia kunjamensis,Dietzia,kunjamensis,1-1.2
132486,DHOA34,"DSM 100059, CGMCC 1.15023, KCTC 42632",1,1,Dinghuibacter silviterrae,Dinghuibacter,silviterrae,0.3-0.7
13662,,"DSM 16493, DFL 12",1,1,Dinoroseobacter shibae,Dinoroseobacter,shibae,0.5
23455,S69,"DSM 25762, VKM B-2760",1,1,Dissulfuribacter thermophilus,Dissulfuribacter,thermophilus,0.5
140917,Sh68,"JCM 19990, VKM B-2854",1,1,Dissulfurimicrobium hydrothermale,Dissulfurimicrobium,hydrothermale,0.5-0.8
132569,SH388,"DSM 100025, VKM B-2960",1,1,Dissulfurirhabdus thermomarina,Dissulfurirhabdus,thermomarina,0.2-0.4
17450,DS-123,"DSM 17203, KCTC 12396",1,1,Dokdonella koreensis,Dokdonella,koreensis,0.3-0.5
17452,KIS28-6,"DSM 23099, JCM 15421, KACC 12741",1,1,Dokdonella soli,Dokdonella,soli,0.45
158805,ZOW29,"KCTC 52956, JCM 32295",1,1,Dokdonia aurantiaca,Dokdonia,aurantiaca,0.68-0.76
134158,MSKK-32,"NBRC 100817, CIP 108745",1,1,Dokdonia diaphoros,Dokdonia,diaphoros,0.5-0.7
5505,DSW-1,"DSM 17200, KCTC 12391, CIP 109306",1,1,Dokdonia donghaensis,Dokdonia,donghaensis,0.45
134157,PMA-26,"NBRC 100814, CIP 108743",1,1,Dokdonia eikasta,Dokdonia,eikasta,0.5-0.7
158637,ZODW10,"KCTC 52953, JCM 32293",1,1,Dokdonia flava,Dokdonia,flava,0.8-0.89
134156,Cos-13,"NBRC 100811, CIP 108744",1,1,Dokdonia genika,Dokdonia,genika,0.5-0.7
158740,SFD34,"KCTC 52269, JCM 31795",1,1,Dokdonia lutea,Dokdonia,lutea,0.5
167968,SH27,"MCCC 1H00358, KCTC 62962, CCTCC AB 2018323",1,1,Dokdonia sinensis,Dokdonia,sinensis,0.5-0.8
141063,XD80,"CCTCC AB 2015053, KCTC 33636, DSM 104295",1,1,Domibacillus antri,Domibacillus,antri,0.5-0.6
140688,,"KCTC 33830, MTCC 12575, DSM 100929, SAB 38, JCM 32632",1,1,Domibacillus epiphyticus,Domibacillus,epiphyticus,0.8
132389,S6,"DSM 29979, CCTCC AB 2015183",1,1,Domibacillus iocasae,Domibacillus,iocasae,0.7-0.8
